CustomerKey,Gender,Name,City,State,Zip Code,Country,Continent,Birthday
1930311,Male,Max Gerste,Fort Myers,Florida,33901,United States,North America,1996-07-09
1930372,Male,João Ferreira,Palm Beach Gardens,Florida,33418,United States,North America,1959-11-02
1930384,Female,Corette Bellefeuille,Pocatello,Idaho,83204,United States,North America,1971-11-17
1930719,Female,Delmare Bazin,Montgomery,Alabama,36104,United States,North America,1945-09-10
1930815,Female,Nikolina Topic,Asheville,North Carolina,28801,United States,North America,1939-04-24
1930860,Female,Tanja Reinhard,Louisville,Kentucky,40299,United States,North America,1948-03-06
1930960,Female,Liisa Tuuri,Hickory Hills,Illinois,60457,United States,North America,1948-02-05
1931096,Male,Tobias Muller,Chicago,Illinois,60610,United States,North America,1961-05-26
1931347,Female,Andrea Grunewald,Fort Myers,Florida,33901,United States,North America,1939-04-02
1931400,Male,Alex Dodge,Hays,Kansas,67601,United States,North America,1945-09-21
1931445,Female,Patricia Déziel,Baltimore,Maryland,21201,United States,North America,1963-02-10
1931525,Male,Victor Almeida,Saginaw,Michigan,48607,United States,North America,1943-09-01
1931904,Male,Stojan Pejic,Reston,Virginia,22090,United States,North America,1997-11-25
1932022,Male,Matthew Wallach,Fayetteville,North Carolina,28301,United States,North America,1986-11-07
1932072,Male,Sander Mogensen,Birmingham,Alabama,35203,United States,North America,1953-06-26
1932228,Male,Vitór Gomes,Houston,Texas,77006,United States,North America,1960-08-15
1932334,Female,Malou Vestergaard,Toronto,Ohio,43964,United States,North America,1981-07-17
1932412,Female,Ute Kalb,Lenexa,Missouri,66214,United States,North America,1948-02-02
1932419,Female,Eduarda Cavalcanti,South Burlington,Vermont,5403,United States,North America,1980-02-10
1932536,Female,Marica Lucic,Idaho Falls,Idaho,83402,United States,North America,1970-04-08
1932733,Male,Adalvino Villanueva,Tucson,Arizona,85710,United States,North America,1935-05-16
1932745,Male,Seth Torode,Corona,California,91720,United States,North America,1946-10-25
1932808,Male,Branimir Grubišic,Herndon,Maryland,22070,United States,North America,1985-10-20
1932888,Male,Phillipp Frey,San Antonio,Texas,78238,United States,North America,1972-06-25
1933265,Female,Charlotte Briard,Nashville,Tennessee,37211,United States,North America,1995-08-27
1933298,Female,Sonja Mäkinen,Bickleton,Washington,99322,United States,North America,1988-11-19
1933319,Female,Leah Scholz,Deanville,Texas,77836,United States,North America,1980-01-11
1933399,Female,Rolla Olesen,Plano,Texas,75074,United States,North America,1958-03-05
1933414,Female,Audrey Coady,Bound Brook,New Jersey,8805,United States,North America,1947-02-14
1933488,Female,Mie Mathiesen,Dover,Delaware,19901,United States,North America,1954-02-16
1933513,Female,Antonia Anic,Riverside,California,92507,United States,North America,1976-01-15
1933782,Male,George McKim,Baton Rouge,Louisiana,70814,United States,North America,1979-09-08
1933886,Male,Leonardo Ivankovic,Jupiter,Florida,33478,United States,North America,1976-06-11
1933910,Male,Rory Bleakley,Beaumont,Texas,77701,United States,North America,1999-12-01
1934436,Male,Nicolash Cunha,Huntington,New York,11743,United States,North America,1993-01-08
1934470,Female,Ratka Jankovic,Brighton,New York,14623,United States,North America,1983-09-24
1934726,Male,Chalten Aragón,Richmond,Virginia,23226,United States,North America,1992-03-25
1934815,Male,Ganelon Brunault,Bryan,Texas,77803,United States,North America,1954-04-23
1934859,Male,Atalo Ferrer,Chicago,Illinois,60606,United States,North America,1950-07-24
1934862,Male,Tauno Mönkkönen,Orange Beach,Alabama,36561,United States,North America,1980-08-16
1934889,Female,Nicole Gomes,Fresno,California,93706,United States,North America,1950-07-09
1935094,Male,James Acosta,Los Angeles,California,90046,United States,North America,1978-07-24
1935224,Male,Marcus Dahl,Long Beach,California,90802,United States,North America,1989-03-26
1935610,Female,Camille Primeau,East Providence,Rhode Island,2914,United States,North America,1976-08-24
1935843,Male,Carlos Carvalho,Anaheim,California,92801,United States,North America,1981-12-28
1935954,Female,Anne Gregersen,Stoutland,Missouri,65567,United States,North America,1988-08-29
1936191,Female,Gabriele Muench,Rochester,New York,14604,United States,North America,1984-08-17
1936262,Male,Douglas Sousa,Bridgeview,Illinois,60455,United States,North America,1991-03-31
1936343,Female,Johanna Boehm,Clinton,Oklahoma,73601,United States,North America,1992-01-11
1936378,Male,James Thurston,Branford,Connecticut,6405,United States,North America,1974-10-01
1936527,Male,Frederik Bach,Raleigh,North Carolina,27616,United States,North America,1978-06-21
1936759,Female,Taylah Banks,Atlanta,Georgia,30303,United States,North America,1970-05-17
1936890,Female,Larissa Rocha,Framingham,Massachusetts,1701,United States,North America,1953-11-16
1936954,Female,Amber Browne,Tukwila,Washington,98168,United States,North America,1983-07-19
1937213,Female,Jana Baric,Nashville,Tennessee,37027,United States,North America,1943-12-20
1937256,Male,Barry Beaudoin,San Francisco,California,94108,United States,North America,1967-09-14
1937355,Female,Emma Abrahams,Newark,New Jersey,7102,United States,North America,1946-06-01
1937404,Female,Zdenka Hendrichová,Auburn,Massachusetts,1501,United States,North America,1949-02-22
1937681,Female,Irma Negrete,Mc Lean,Maryland,22102,United States,North America,1944-01-24
1937882,Male,Homero Ruvalcaba,Tabiona,Utah,84072,United States,North America,1957-02-01
1937990,Male,Perica Kovac,Grand Rapids,Michigan,49546,United States,North America,1963-09-30
1938352,Male,Byron Daigle,Woburn,Massachusetts,1801,United States,North America,2000-08-06
1938573,Female,Lærke Christiansen,Greenville,South Carolina,29607,United States,North America,1958-07-19
1938586,Male,Jasmin Ivancic,Rochelle Park,New Jersey,7662,United States,North America,1992-05-26
1938588,Female,Aamu Sutinen,Westland,Michigan,48185,United States,North America,1963-11-04
1938850,Female,Marion Urbina,Jackson,Mississippi,39201,United States,North America,1980-10-02
1938856,Male,Branimir Kovacic,Albion,Idaho,83311,United States,North America,1986-02-17
1939013,Female,Amitee Bérard,Bloomington,Indiana,47408,United States,North America,1978-06-06
1939030,Female,Cammile Gamelin,Hicksville,Connecticut,11612,United States,North America,1958-01-28
1939127,Female,Karin Bohm,Fort Morgan,Colorado,80701,United States,North America,1936-12-30
1939196,Male,Noah Christensen,Wiscasset,Maine,4578,United States,North America,1985-10-09
1939210,Female,Anastasie Josseaume,Pine Bluff,Arkansas,71601,United States,North America,1995-02-02
1939321,Female,Helena Miškovská,Detroit,Michigan,48226,United States,North America,1977-08-01
1939398,Female,Ella Bach,Garfield Heights,Ohio,44125,United States,North America,1985-04-30
1939452,Male,Torben Henriksen,Westborough,Massachusetts,1581,United States,North America,1953-02-09
1939795,Male,Daavid Alaja,Birmingham,Alabama,35203,United States,North America,1935-08-15
1939841,Female,Sarah Rodrigues,Glen Allen,Virginia,23060,United States,North America,1946-09-13
1939877,Male,Enon Varela,Gainesville,Florida,32601,United States,North America,1955-06-30
1939960,Female,Lucie Štenclová,New York,New York,10007,United States,North America,1985-06-07
1940053,Male,Martin Nikolic,Long Island City,New York,11101,United States,North America,1969-04-27
1940260,Male,Medoro Gadbois,Mesa,Arizona,85201,United States,North America,1956-09-04
1940327,Female,Ana Fernandes,Los Angeles,California,90042,United States,North America,1995-05-02
1940393,Male,Toby Schnaars,Philadelphia,Pennsylvania,19118,United States,North America,1953-09-25
1940504,Male,Henrey Carranza,West Portsmouth,Ohio,45663,United States,North America,1954-08-15
1940708,Female,Melissa Souza,Mansfield,Ohio,44902,United States,North America,1938-09-09
1941044,Male,Jens Svendsen,Tacoma,Washington,98402,United States,North America,2001-01-23
1941084,Male,Vjekoslav Kovacevic,Idaho Falls,Idaho,83401,United States,North America,1976-10-28
1941219,Male,Valdemar Thygesen,Alexandria,Kentucky,41001,United States,North America,1999-01-23
1941222,Female,Christine Sanger,Los Angeles,California,90071,United States,North America,1978-11-04
1941245,Female,Anne Hueber,Torrance,California,90501,United States,North America,1952-03-17
1941248,Female,Liva Christensen,Dallas,Texas,75202,United States,North America,2001-01-01
1941302,Male,Ivo Babic,Stratford,Connecticut,6497,United States,North America,1938-05-07
1941611,Female,Fleurette Lespérance,Ponder,Missouri,63935,United States,North America,1949-02-25
1941728,Male,Markus Järnefelt,Queens,New York,11103,United States,North America,1950-07-20
1941801,Male,Arapey Colón,Philadelphia,Pennsylvania,19103,United States,North America,1967-11-26
1941806,Male,Richard Davis,Crystal,Minnesota,55429,United States,North America,1993-03-16
1941945,Female,Julia Diederich,Golden Valley,Minnesota,55427,United States,North America,1943-01-10
1942015,Female,Lee Wilson,Fort Lauderdale,Florida,33301,United States,North America,1989-02-28
1942072,Male,Victor Kristensen,Miami,Florida,33106,United States,North America,1938-11-05
1942337,Female,Danijela Markovic,Somerset,Kentucky,42501,United States,North America,1943-12-01
1942541,Male,Lukáš Svoboda,Seattle,Washington,98101,United States,North America,1973-09-23
1942560,Female,Heli Kuismanen,Norcross,Georgia,30071,United States,North America,1961-09-28
1942638,Female,Marla King,Raleigh,North Carolina,27603,United States,North America,1945-06-09
1942682,Female,Jasmin Wiljakainen,Olympia,Washington,98501,United States,North America,1988-12-17
1943078,Male,Lubomír Kroulík,Greenville,South Carolina,29607,United States,North America,1996-08-15
1943741,Male,Johan Schmidt,Phillips,Wisconsin,54555,United States,North America,1940-02-21
1943961,Female,Maximiliana Hernández,Casper,Wyoming,82601,United States,North America,1989-05-20
1944339,Female,Alberte Bertelsen,Olympia,Washington,98501,United States,North America,1963-09-14
1944490,Female,Martina Papežová,Oakland,California,94612,United States,North America,2000-05-03
1944536,Female,Anna Urrútia,Des Moines,Iowa,50309,United States,North America,2001-02-14
1944572,Male,Blake Bodenwieser,Brooklyn,New York,11204,United States,North America,1954-10-30
1944664,Male,Angus Baughan,New York,New York,10016,United States,North America,1983-10-18
1944691,Male,Jyrki Linna,Millington,New Jersey,7946,United States,North America,1955-01-10
1944754,Female,Amy Gordon,Pensacola,Florida,32501,United States,North America,1988-01-07
1944766,Male,Hayden Seal,Portland,Pennsylvania,97205,United States,North America,2000-10-01
1944880,Male,Joona Hakola,Crystal Lake,Illinois,60014,United States,North America,1995-04-23
1944969,Male,Ivo Procházka,Martinsburg,West Virginia,25401,United States,North America,1959-06-25
1945099,Male,Jouni Ruotsalainen,Clarks,Nebraska,68628,United States,North America,1936-06-23
1945278,Female,Jessika Schuster,Hoffman Estates,Illinois,60195,United States,North America,1965-09-22
1945363,Male,Daniel Marek,Jersey City,New Jersey,7305,United States,North America,1982-03-20
1945385,Female,Ivana Veselá,Bryan,Texas,77803,United States,North America,1954-06-16
1945512,Male,Mahoma Vázquez,Shreveport,Louisiana,71109,United States,North America,1976-11-01
1945782,Female,Sini Nykänen,Warm Lake,Idaho,83611,United States,North America,1995-07-30
1946456,Female,Georgia Hanger,Easton,Washington,98925,United States,North America,1938-07-26
1946530,Male,Miguel Henderson,Eagle Pass,Texas,78852,United States,North America,1948-03-14
1946796,Female,Dragica Madar,Frisco,Texas,75034,United States,North America,1977-04-25
1946805,Female,Marisel Sarabia,Pleasantville,New Jersey,8232,United States,North America,1979-09-17
1947004,Female,Salla Kuivanen,Berkeley,California,94707,United States,North America,1970-04-21
1947078,Male,Jett Hartnett,Washington,Washington DC,20200,United States,North America,1951-05-12
1947154,Female,Joan Perez,Bear River City,Utah,84301,United States,North America,1935-04-07
1947294,Female,Lucinda Dwyer-Gray,Los Angeles,California,90031,United States,North America,1992-12-30
1947606,Male,Jack Perkins,Los Angeles,California,90014,United States,North America,1973-02-05
1947708,Male,Enzo Goncalves,Orlando,Florida,32801,United States,North America,1942-03-04
1947876,Male,Thorsten Neustadt,Olympia,Washington,98501,United States,North America,1960-07-14
1947939,Male,Christian Kuester,Saint Cloud,Minnesota,56303,United States,North America,2001-05-20
1948036,Female,Pamela Vasquez,West Des Moines,Iowa,50266,United States,North America,1961-07-09
1948125,Female,Naja Mikkelsen,Dayton,Ohio,45406,United States,North America,1987-06-18
1948390,Female,Laura Sousa,Madison,Wisconsin,53703,United States,North America,1997-02-28
1948539,Male,Lasse Ronkainen,Atlanta,Georgia,30329,United States,North America,1999-01-27
1948840,Male,Jarno Vasala,Bel Air,Maryland,21014,United States,North America,1994-01-24
1948852,Male,Jan Vlk,St Peters,Missouri,63303,United States,North America,1993-02-02
1949149,Female,Susanna Berglund,Saginaw,Michigan,48607,United States,North America,1959-12-07
1949270,Male,Josef Povolný,Plattsburgh,New York,12901,United States,North America,1946-01-08
1949420,Female,Štefica Mikulic,Seattle,Washington,98161,United States,North America,1989-09-11
1949706,Female,Genevre Cuillerier,Los Angeles,California,90017,United States,North America,2000-05-17
1949764,Female,Isabelle Bluett,Saint Louis,Missouri,63146,United States,North America,1985-05-30
1950172,Female,Yve Negrete,Nashville,Tennessee,37201,United States,North America,1946-10-10
1950414,Male,Petr Lebeda,Hickory Hills,Illinois,60457,United States,North America,1986-01-23
1950457,Male,David Eberhart,San Jose,California,95135,United States,North America,1963-10-14
1950591,Female,Iva Ivanec,Laurel Hill,North Carolina,28351,United States,North America,1978-05-11
1950637,Male,Roger Pon,Santa Clara,California,95054,United States,North America,1986-12-21
1950674,Female,Raina Marleau,Seattle,Washington,98101,United States,North America,1984-10-20
1950756,Female,Božena Kalinová,Wilkinsburg,Pennsylvania,15221,United States,North America,1958-07-19
1950883,Female,Sille Madsen,Southfield,Michigan,48075,United States,North America,1961-10-13
1950884,Female,Rachel Doyne,Gig Harbor,Washington,98335,United States,North America,1992-06-28
1950929,Male,Svatopluk Kovár,Hanover,Maryland,21076,United States,North America,1963-12-08
1950942,Male,Denis Mothé,Enfield,Connecticut,6082,United States,North America,1971-05-23
1951129,Female,Niobe Ortega,New York,New York,10013,United States,North America,1965-09-09
1951299,Female,Johanne Lassen,Simi Valley,California,93065,United States,North America,1940-10-09
1951334,Female,Nicole Castro,Herndon,Virginia,20170,United States,North America,1968-09-06
1951406,Male,Jessie Campbell,West Palm Beach,Florida,33401,United States,North America,1969-04-17
1951411,Female,Anna Hartwig,Leland,Iowa,50453,United States,North America,1980-04-10
1951594,Male,Warren Christensen,Oakland,California,94612,United States,North America,1988-01-16
1951611,Female,Jelica Šaric,Plains,Pennsylvania,18705,United States,North America,1943-04-12
1951643,Female,Louise Kristiansen,San Jose,California,95131,United States,North America,1992-02-16
1951677,Female,Nadia Thorsen,Arlington,Texas,76011,United States,North America,1958-05-29
1951766,Female,Roxanne Robitaille,Albuquerque,New Mexico,87102,United States,North America,1950-10-18
1951832,Female,Jana Svobodová,Salinas,California,93901,United States,North America,1995-05-12
1951847,Male,Derek Graves,Lagrange,Georgia,30240,United States,North America,1943-08-04
1952169,Male,Cesáreo Dueñas,Atlanta,Georgia,30340,United States,North America,1949-05-07
1952261,Female,Maurelle Lajoie,Scranton,Pennsylvania,18503,United States,North America,1961-02-01
1952376,Male,David Seitz,State College,Pennsylvania,16803,United States,North America,1940-12-10
1952591,Female,Carolina Goncalves,Norwalk,Connecticut,6851,United States,North America,1965-12-30
1952663,Female,Reeta Nieminen,Philadelphia,Pennsylvania,19135,United States,North America,1976-03-08
1952779,Male,Ivan Zagorec,Oklahoma City,Oklahoma,73109,United States,North America,1964-07-22
1952797,Female,Snježana Stankovic,San Francisco,California,94107,United States,North America,1941-05-27
1952849,Female,Linda Bashaw,South Boston,Massachusetts,2127,United States,North America,1997-03-22
1953018,Male,Niels Steffensen,Germantown,Maryland,20767,United States,North America,1947-07-13
1953023,Female,Griselda Godoy,Atlanta,Georgia,30303,United States,North America,1999-08-02
1953058,Female,Baptiste Moreau,Lincoln,Nebraska,68504,United States,North America,1941-09-12
1953143,Female,Paula Matic,Salt Lake City,Utah,84104,United States,North America,1972-06-11
1953190,Male,Matthew Geary,Dayton,Ohio,45434,United States,North America,1972-05-22
1953216,Female,Danae Márquez,Rancho Cucamonga,California,91730,United States,North America,1935-03-23
1953232,Male,Sebastian Dahl,Los Angeles,California,90022,United States,North America,1987-07-09
1953545,Female,Annikki Uotila,Garden Grove,California,92643,United States,North America,1944-10-24
1953978,Male,Toni Takko,Las Vegas,Nevada,89104,United States,North America,1978-07-06
1954251,Male,Tapio Repo,Milton,Vermont,5468,United States,North America,1988-11-06
1954387,Male,Dragomir Ivanec,Cedar Rapids,Iowa,52404,United States,North America,1947-12-05
1954452,Male,Malthe Andersen,Philadelphia,Pennsylvania,19108,United States,North America,1948-12-27
1954639,Male,Slavomír Liška,East Point,Georgia,30344,United States,North America,1973-08-07
1954649,Male,Hipólito Ledesma,Syracuse,New York,13204,United States,North America,1988-06-15
1954680,Female,Gabriele Schmitz,Statesboro,Georgia,30458,United States,North America,1983-03-06
1954871,Male,Niklas Papst,Eugene,Oregon,97402,United States,North America,2001-12-25
1954880,Male,Castimir Pejic,Cheyenne,Wyoming,82003,United States,North America,1940-03-29
1955238,Female,Laura Driver,Guymon,Oklahoma,73942,United States,North America,1997-04-05
1955324,Female,Jeannine Aubin,Fort Worth,Texas,76102,United States,North America,1959-06-22
1955493,Male,Umberto Miranda,Tulsa,Oklahoma,74116,United States,North America,1961-02-18
1955888,Female,Tereza Cosic,Sacramento,California,95814,United States,North America,1950-02-01
1955971,Male,Desimir Stanic,New York,New York,10016,United States,North America,2001-10-25
1956080,Female,Laura Austerlitz,New York,New York,10013,United States,North America,1989-06-04
1956193,Female,Annemari Mäki,Omaha,Nebraska,68137,United States,North America,1993-04-18
1956270,Female,Saba Ocasio,Oklahoma City,Oklahoma,73102,United States,North America,1972-12-28
1956301,Female,Heike Kruger,Warrenton,Georgia,30828,United States,North America,1954-01-09
1956404,Female,Emilly Gomes,Crafton,Pennsylvania,15205,United States,North America,1958-04-08
1956497,Male,Olli-Pekka Rehn,Tucson,Arizona,85716,United States,North America,1945-04-14
1956519,Male,Prewitt Boisvert,Uvalde,Texas,78801,United States,North America,1945-03-22
1956520,Male,Bertram Mikkelsen,Montgomery,Alabama,36107,United States,North America,1980-07-09
1956556,Male,Oliver Bilic,Fort Worth,Texas,76147,United States,North America,2001-01-22
1956840,Male,Fran Vidovic,Waco,Texas,76706,United States,North America,1957-05-17
1956922,Female,Natalia Seppinen,Fort Worth,Texas,76116,United States,North America,1948-04-07
1956960,Male,Marko Marjanovic,Louisville,Kentucky,40299,United States,North America,1964-02-10
1956984,Male,Nicolash Barbosa,Greensboro,North Carolina,27403,United States,North America,1978-01-20
1957363,Female,Madlyn Johnston,St Marys,Illinois,63673,United States,North America,1935-12-06
1957757,Male,Asger Brandt,Memphis,Tennessee,38115,United States,North America,1936-11-23
1957771,Female,Slavka Varga,Lake Charles,Louisiana,70601,United States,North America,1947-05-20
1957841,Female,Jennifer Fleischer,Kansas City,Missouri,64106,United States,North America,1998-01-19
1957844,Male,Iñaqui Colón,Lombard,Illinois,60148,United States,North America,1942-11-13
1958005,Female,Juliane Wurfel,Riverside,California,92501,United States,North America,1939-11-01
1958373,Female,Heather Taylor,Philadelphia,Pennsylvania,19108,United States,North America,1972-04-04
1958543,Female,Barbara Daecher,Piscataway,New Jersey,8854,United States,North America,1977-06-12
1958590,Female,Júlia Sousa,Pekin,Illinois,61554,United States,North America,1979-06-25
1958662,Female,Ágatha Cavalcanti,Vallejo,California,94590,United States,North America,1949-10-29
1958679,Male,Charles Brantley,Eugene,Oregon,97402,United States,North America,1940-11-20
1958731,Male,Jerome Carreiro,Princeton,Pennsylvania,16101,United States,North America,1997-06-26
1958824,Male,Kai Morrow,Waco,Texas,76701,United States,North America,1967-05-29
1958828,Female,Abbey Finch,Wendover,Utah,84083,United States,North America,2001-07-28
1958936,Male,Rasmus Kristiansen,Deerpark,New York,11729,United States,North America,1961-05-25
1959045,Male,Adrián Collazo,Lexington,North Carolina,27292,United States,North America,1964-06-10
1959163,Male,Erik Mahler,Memphis,Tennessee,38116,United States,North America,2001-02-04
1959184,Male,Mislav Tkalcic,Taos,New Mexico,87571,United States,North America,1963-12-21
1959237,Male,Taylor Jones,New York,New York,10016,United States,North America,1943-04-24
1959253,Female,Sharon Thompson,Cumming,Georgia,30130,United States,North America,1961-01-21
1959272,Female,Laurette Sicard,West Nyack,New York,10994,United States,North America,1981-08-22
1959480,Male,Daniel Cunneen,San Antonio,Texas,78233,United States,North America,1973-05-28
1959586,Female,Egle Escobar,Mountain Home,Arkansas,72653,United States,North America,1963-06-02
1959688,Female,Emma Bruun,New York,New York,10013,United States,North America,1981-05-19
1959821,Female,Xilda Barrera,Lenox,Georgia,31637,United States,North America,1983-11-15
1959860,Female,Maria Araujo,Azusa,California,91702,United States,North America,1960-02-01
1959938,Male,Anthony Nangle,Chickasha,Oklahoma,73018,United States,North America,1969-12-07
1960099,Female,Ora Loera,West Los Angeles,California,90025,United States,North America,1992-10-28
1960149,Female,Amber Rochefort,Los Angeles,California,90013,United States,North America,1979-11-03
1960256,Male,Logan Sher,Chicago,Illinois,60606,United States,North America,1961-11-21
1960599,Male,Jesper Thygesen,Birmingham,Alabama,35203,United States,North America,1970-11-27
1960809,Male,Travis Denman,Arlington,Texas,76010,United States,North America,1972-02-26
1960811,Male,Kai Loftus-Hills,Baltimore,Maryland,21201,United States,North America,1969-04-26
1960843,Male,Joachim Skov,New York,New York,10007,United States,North America,1949-02-23
1960909,Female,Danielle Leblanc,North Royalton,Ohio,44133,United States,North America,1940-03-26
1961299,Female,Fernanda Sousa,Bloomfield Township,Michigan,48302,United States,North America,1942-02-15
1961504,Male,Mitchell Thornton,Pleasantville,New Jersey,8232,United States,North America,1948-06-11
1961520,Male,Bojan Bašic,Sacramento,California,95814,United States,North America,1980-01-25
1961837,Male,Andrija Stipanov,Miami,Florida,33196,United States,North America,1946-05-06
1961900,Female,Lavinia Pinto,Palm Springs,California,92262,United States,North America,2001-08-30
1961950,Male,Nikolaj Hansen,Newark,New Jersey,7102,United States,North America,1990-06-19
1961969,Male,Régulo Caballero,Teterboro,New Jersey,7608,United States,North America,1979-03-26
1961975,Female,Claudia Renwick,Seattle,Washington,98109,United States,North America,1965-11-27
1961979,Male,Emir Concepción,Sturgeon Lake,Minnesota,55783,United States,North America,1988-02-14
1962126,Male,Ganix Vera,Bramanville,New York,12092,United States,North America,1997-02-18
1962199,Female,Sophia Fernandes,Topeka,Kansas,66606,United States,North America,1935-10-30
1962210,Female,Poppy Gaunson,Gloversville,New York,12078,United States,North America,1980-06-27
1962218,Female,Petra Šindelárová,Ashburn,Georgia,31714,United States,North America,1984-11-22
1962303,Female,Eila Ylihärsilä,Bensalem,Pennsylvania,19020,United States,North America,1955-01-20
1962528,Male,Robert Fuchs,Chattanooga,Tennessee,37421,United States,North America,1937-03-07
1962649,Male,Davi Barbosa,Chicago,Illinois,60634,United States,North America,1969-09-27
1962740,Female,Vesna Antunovic,Hicksville,New York,11612,United States,North America,1949-08-18
1962805,Female,Ludmila Kryštofová,Salt Lake City,Utah,84111,United States,North America,1980-11-19
1962816,Male,Marko Huber,Fairborn,Ohio,45324,United States,North America,1956-08-04
1963081,Male,Lucho Castillo,Chickasha,Oklahoma,73018,United States,North America,1985-05-07
1963343,Female,Dorothy Thomas,Philadelphia,Pennsylvania,19103,United States,North America,1938-12-05
1963376,Male,Erico Botello,Newark,New Jersey,7102,United States,North America,1995-06-28
1963509,Female,Bella O'Donnell,Troy,New York,12180,United States,North America,1998-09-09
1964297,Female,Eloise Sicard,Rochelle Park,New Jersey,7662,United States,North America,1944-08-29
1964342,Male,André Alves,Rock Springs,Wyoming,82901,United States,North America,1984-08-24
1964632,Female,Madeline Coates,Rancho Cordova,California,95742,United States,North America,1959-10-08
1964680,Male,Haroldo Roybal,Virden,Illinois,62690,United States,North America,1986-12-18
1964702,Female,Bella Hogben,Elk Grove Village,Illinois,60007,United States,North America,1980-02-12
1964759,Female,Marie Dostalová,New Haven,Connecticut,6511,United States,North America,1959-11-17
1964791,Female,Štefanija Bilic,Wallace,Idaho,83873,United States,North America,1991-06-23
1964906,Female,Sophie Pfeifer,Greenwood,South Carolina,29646,United States,North America,1996-08-24
1965225,Male,Jirí Petrovic,Rancho Dominguez,California,90220,United States,North America,1958-07-17
1965288,Female,Tilde Villadsen,Las Vegas,Nevada,89108,United States,North America,1999-12-08
1965339,Male,Vinícius Souza,Searcy,Arkansas,72143,United States,North America,1964-12-20
1965427,Female,Zurie Mailhot,Charlotte,North Carolina,28202,United States,North America,1983-12-10
1965605,Male,Charlie Davis,Squaw Gap,North Dakota,59270,United States,North America,1965-10-09
1965713,Male,Tabor Beauchesne,Hartford,Connecticut,6103,United States,North America,1995-05-18
1965809,Female,Anne Helminen,Huntsville,Alabama,35816,United States,North America,1991-12-23
1965850,Male,Joso Grgic,Los Angeles,California,90017,United States,North America,1984-09-04
1966223,Female,Alice Goncalves,Boca Raton,Florida,33487,United States,North America,1959-02-07
1966751,Female,Martina Pfaff,Eau Claire,Wisconsin,54701,United States,North America,1959-09-15
1966972,Female,Kveta Horváthová,Cedar Rapids,Iowa,52404,United States,North America,1971-05-04
1967003,Female,Markéta Hrdinová,Saint Charles,Missouri,63301,United States,North America,2001-12-04
1967017,Male,Quennel Lafontaine,Rochester,New York,14604,United States,North America,1969-12-18
1967159,Male,Karlo Kneževic,Detroit,Michigan,48226,United States,North America,1978-02-23
1967380,Male,Mateus Pereira,Woodbury,Georgia,30293,United States,North America,1991-11-20
1967407,Male,Harri Salmela,Garden City,New York,11530,United States,North America,1977-03-22
1967496,Female,Tyyne Muukkonen,Seattle,Washington,98109,United States,North America,1965-11-20
1967534,Male,Hessu Rantala,Solomons,Maryland,20688,United States,North America,1983-02-06
1967544,Male,Jirí Holub,Elmhurst,Illinois,60126,United States,North America,1954-01-26
1967813,Female,Biljana Debeljak,Pittsburg,Kentucky,40741,United States,North America,1938-12-21
1967848,Male,Branko Cerkez,Grove City,Ohio,43123,United States,North America,1945-04-01
1968118,Male,Martin ?Novák,Hemlock,New York,14466,United States,North America,1965-04-12
1968294,Female,Karmen Baric,Honolulu,Hawaii,96819,United States,North America,1957-06-29
1968385,Male,Geppe Ruelas,Quitman,Texas,75783,United States,North America,1956-12-06
1968482,Male,Mateus Alves,Englewood,Colorado,80112,United States,North America,1961-04-10
1968675,Male,Will Oliphant,New York,New York,10017,United States,North America,1954-12-01
1968723,Female,Abellona Hermansen,Dallas,Texas,75207,United States,North America,1991-04-16
1969111,Female,Alena Dvoráková,Minneapolis,Minnesota,55402,United States,North America,1961-02-03
1969221,Female,Jennifer Hamilton,Waynesboro,Virginia,22980,United States,North America,1971-01-09
1969254,Male,Mike Mauer,Grand Ledge,Michigan,48837,United States,North America,1965-05-12
1969340,Male,Barry Sabourin,Rowlett,Texas,75088,United States,North America,1952-04-19
1969368,Female,Pirkko Tähti,Countryside,Florida,34619,United States,North America,1942-08-12
1969433,Female,Arcadia Castaneda,Livonia,Michigan,48150,United States,North America,1994-05-28
1969704,Female,Zrina Topic,Lyerly,Georgia,30730,United States,North America,1961-11-05
1969722,Female,Isabelle Guernon,Pittsburgh,Pennsylvania,15212,United States,North America,1955-02-01
1969736,Female,Leah Schulz,Los Angeles,California,90017,United States,North America,1994-01-12
1969751,Male,Elroy Wade,Cocoa,Florida,32922,United States,North America,1947-12-11
1969970,Male,Adam Holyman,Duluth,Minnesota,55802,United States,North America,1960-09-19
1970218,Female,Olivie Bilodeau,Valparaiso,Indiana,46383,United States,North America,1968-08-20
1970395,Male,Barton Butterfield,Sonora,California,95370,United States,North America,1958-02-01
1970623,Male,Carl Clausen,San Diego,California,92103,United States,North America,1999-02-08
1970651,Male,Logan Cowen,Teterboro,New Jersey,7608,United States,North America,1982-03-06
1970732,Male,Rostislav Trnka,Sarasota,Florida,34236,United States,North America,1954-10-23
1970893,Male,Vito Petrovic,Scottsdale,Arizona,85256,United States,North America,1998-05-17
1970944,Male,Travers Quinn,Athens,Georgia,30601,United States,North America,1963-07-21
1971018,Male,Mikael Koivuniemi,Cresson,Texas,76035,United States,North America,1936-10-27
1971514,Male,Edgar Gonzalez,Oklahoma City,Oklahoma,73109,United States,North America,1953-07-20
1971540,Female,Laerke Schou,El Toro,California,92630,United States,North America,1976-08-01
